,Date,H_TDH_I_L3_N
437,2022-06-28T05:55:00Z,51.623079180251466
438,2022-06-28T05:56:00Z,58.88574584691816
439,2022-06-28T05:57:00Z,62.4544991460953
440,2022-06-28T05:58:00Z,56.7104554028877
441,2022-06-28T05:59:00Z,58.177492081974826
442,2022-06-28T06:00:00Z,61.37393646172951
443,2022-06-28T06:01:00Z,57.74344880453343
444,2022-06-28T06:02:00Z,58.215124670082254
445,2022-06-28T06:03:00Z,58.33161655798786
446,2022-06-28T06:04:00Z,58.22358143145471
447,2022-06-28T06:05:00Z,58.94071479583911
448,2022-06-28T06:06:00Z,57.823831038053335
449,2022-06-28T06:07:00Z,55.09901952336592
450,2022-06-28T06:08:00Z,56.57683857320289
451,2022-06-28T06:09:00Z,55.46371735755312
452,2022-06-28T06:10:00Z,56.23899095637321
453,2022-06-28T06:11:00Z,54.88083507995651
454,2022-06-28T06:12:00Z,54.534107863685726
455,2022-06-28T06:13:00Z,54.13389163173417
456,2022-06-28T06:14:00Z,54.72924763235519
457,2022-06-28T06:15:00Z,54.5081033224654
458,2022-06-28T06:16:00Z,54.93411267660296
459,2022-06-28T06:17:00Z,57.559514244682504
460,2022-06-28T06:18:00Z,57.24175143611238
461,2022-06-28T06:19:00Z,61.12869038192823
462,2022-06-28T06:20:00Z,57.582981757491055
463,2022-06-28T06:21:00Z,57.47135250737462
464,2022-06-28T06:22:00Z,58.69990851575838
465,2022-06-28T06:23:00Z,57.43710262381613
466,2022-06-28T06:24:00Z,57.8850995575221
467,2022-06-28T06:25:00Z,57.31722803136158
468,2022-06-28T06:26:00Z,56.90707510479739
469,2022-06-28T06:27:00Z,57.28675502343303
470,2022-06-28T06:28:00Z,56.958027092066416
471,2022-06-28T06:29:00Z,57.82125100916004
472,2022-06-28T06:30:00Z,57.54217788386895
473,2022-06-28T06:31:00Z,57.91913802204624
474,2022-06-28T06:32:00Z,57.553805930756056
475,2022-06-28T06:33:00Z,57.560148501785406
476,2022-06-28T06:34:00Z,57.756979622729354
477,2022-06-28T06:35:00Z,58.603078598043766
478,2022-06-28T06:36:00Z,57.94598823940378
479,2022-06-28T06:37:00Z,58.27537909486101
480,2022-06-28T06:38:00Z,57.42462890079177
481,2022-06-28T06:39:00Z,57.74535157584223
482,2022-06-28T06:40:00Z,54.42712983232415
483,2022-06-28T06:41:00Z,52.26494736842104
484,2022-06-28T06:42:00Z,52.6783616935309
485,2022-06-28T06:43:00Z,51.66100202160941
486,2022-06-28T06:44:00Z,50.62370140506129
487,2022-06-28T06:45:00Z,51.04104257879209
488,2022-06-28T06:46:00Z,50.23532463903116
489,2022-06-28T06:47:00Z,50.216296925943155
490,2022-06-28T06:48:00Z,49.69566501214412
491,2022-06-28T06:49:00Z,50.47317105263156
492,2022-06-28T06:50:00Z,50.334480166123235
493,2022-06-28T06:51:00Z,51.21377192982454
494,2022-06-28T06:52:00Z,51.02032351342957
495,2022-06-28T06:53:00Z,51.0930516612327
496,2022-06-28T06:54:00Z,52.95079071572734
497,2022-06-28T06:55:00Z,52.66643211457843
498,2022-06-28T06:56:00Z,51.13808391554102
499,2022-06-28T06:57:00Z,50.723068351187685
500,2022-06-28T06:58:00Z,50.426447446048726
501,2022-06-28T06:59:00Z,50.20086333643843
